customer_id,annual_income,loan_amount,credit_score,transaction_count,spending_ratio,join_date,default_flag,age,education_level,repayment_history,inflation_rate,unemployment_rate,economic_indicator_date,join_year,join_month,join_day,join_weekday,debt_to_income_ratio,average_monthly_transactions,spending_to_income_ratio,gender_Female,gender_Male,gender_Other,region_East,region_North,region_South,region_West,employment_type_Salaried,employment_type_Self-Employed,employment_type_Unemployed,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other
CUST100247,648065.44,316987.06,620.68,35,25.43,2021-04-14,0,31.0,Secondary,0,4.9,4.4,2026-01-01,2021,4,14,2,0.48912816582226637,5.833333333333333,0.25429999999999997,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
CUST100248,1669648.97,317154.65,725.59,49,65.13,2019-03-30,0,29.0,Secondary,1,6.0,6.2,2026-01-01,2019,3,30,5,0.18995289171471774,8.166666666666666,0.6513,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST100249,671944.56,324023.38,734.94,39,38.15,2021-12-08,0,55.0,Post-Graduate,1,5.2,4.8,2026-01-01,2021,12,8,2,0.482217431747643,6.5,0.3815,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
CUST100250,485218.9,195584.88,719.25,33,85.02,2021-06-14,0,40.0,Secondary,2,4.7,5.1,2026-01-01,2021,6,14,0,0.4030858649570328,5.5,0.8502,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
CUST100251,1448944.29,385253.58,778.5,30,42.5,2023-05-16,0,22.0,Secondary,1,5.2,4.8,2026-01-01,2023,5,16,1,0.26588570910479936,5.0,0.425,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST100252,1011541.77,316781.71,644.78,40,10.99,2022-04-09,0,46.0,Graduate,2,4.7,5.1,2026-01-01,2022,4,9,5,0.31316720613524446,6.666666666666667,0.1099,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100253,1572634.11,1291999.93,788.83,27,58.1,2019-05-23,0,59.0,Secondary,4,4.7,5.1,2026-01-01,2019,5,23,3,0.8215515114319883,4.5,0.581,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST100254,841072.65,272475.01,621.44,47,16.96,2019-07-26,0,47.0,Graduate,3,5.2,4.8,2026-01-01,2019,7,26,4,0.3239613248629592,7.833333333333333,0.1696,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST100255,372438.54,170356.01,614.18,46,39.1,2024-08-14,0,19.0,Post-Graduate,2,4.7,5.1,2026-01-01,2024,8,14,2,0.45740703956148043,7.666666666666667,0.391,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
CUST100256,735051.02,611246.12,565.6,40,24.13,2019-07-30,0,31.0,Secondary,1,5.2,4.8,2026-01-01,2019,7,30,1,0.8315696507706363,6.666666666666667,0.2413,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST100257,671944.56,563545.38,651.02,57,97.89,2019-01-29,0,50.0,Graduate,3,4.9,4.4,2026-01-01,2019,1,29,1,0.8386783873955315,9.5,0.9789,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
CUST100258,604237.9,270672.58,647.26,42,69.85,2022-04-28,0,28.0,Graduate,0,4.9,4.4,2026-01-01,2022,4,28,3,0.447956971914539,7.0,0.6984999999999999,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
CUST100259,555258.59,476921.94,714.19,45,24.51,2019-07-07,0,41.0,Secondary,0,5.2,4.8,2026-01-01,2019,7,7,6,0.8589186166395013,7.5,0.2451,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST100260,848179.03,726654.97,695.85,45,32.92,2024-02-04,1,45.0,Graduate,2,4.9,4.4,2026-01-01,2024,2,4,6,0.8567235740312985,7.5,0.3292,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100261,477824.69,335618.56,602.46,47,39.36,2022-03-19,0,26.0,Secondary,2,6.0,6.2,2026-01-01,2022,3,19,5,0.7023884847808932,7.833333333333333,0.3936,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST100262,764710.73,420354.46,654.47,41,52.97,2024-07-25,1,35.0,Graduate,2,4.7,5.1,2026-01-01,2024,7,25,3,0.5496908092292625,6.833333333333333,0.5297,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST100263,673102.87,249274.04,655.85,41,35.49,2022-10-21,1,18.0,Secondary,4,5.2,4.8,2026-01-01,2022,10,21,4,0.37033572594928915,6.833333333333333,0.3549,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
CUST100264,496331.68,363495.93,564.56,42,21.4,2019-06-06,0,25.0,Graduate,3,6.0,6.2,2026-01-01,2019,6,6,3,0.7323649580457972,7.0,0.214,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
CUST100265,1114741.52,380526.32,616.24,38,24.8,2024-10-28,0,33.0,Secondary,3,4.9,4.4,2026-01-01,2024,10,28,0,0.3413583446680985,6.333333333333333,0.248,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
CUST100266,927289.42,615437.43,629.9,39,34.92,2024-03-06,0,22.0,Post-Graduate,0,6.0,6.2,2026-01-01,2024,3,6,2,0.6636950845400565,6.5,0.3492,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST100267,535099.94,411506.92,773.19,31,63.3,2022-07-20,0,54.0,Primary,1,5.2,4.8,2026-01-01,2022,7,20,2,0.7690281557497466,5.166666666666667,0.633,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
CUST100268,644673.29,350305.73,692.44,38,42.98,2023-10-08,0,20.0,Graduate,3,5.2,4.8,2026-01-01,2023,10,8,6,0.5433848981086218,6.333333333333333,0.42979999999999996,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100269,559907.05,457836.23,723.04,43,24.15,2023-12-19,1,31.0,Graduate,1,4.7,5.1,2026-01-01,2023,12,19,1,0.8177004200965141,7.166666666666667,0.2415,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100270,457472.22,291920.19,582.59,35,47.78,2019-08-20,0,37.0,Graduate,1,4.7,5.1,2026-01-01,2019,8,20,1,0.6381156652528541,5.833333333333333,0.4778,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
CUST100271,255423.78,133764.6,757.62,42,29.07,2019-06-09,0,52.0,Graduate,1,5.2,4.8,2026-01-01,2019,6,9,6,0.5236967364589155,7.0,0.2907,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST100272,498133.0,245058.61,764.57,45,53.66,2019-12-10,0,20.0,Graduate,0,4.7,5.1,2026-01-01,2019,12,10,1,0.49195417689653165,7.5,0.5366,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100273,461165.62,94636.17,550.11,42,117.72,2019-07-24,0,49.0,Graduate,0,4.9,4.4,2026-01-01,2019,7,24,2,0.2052108090798269,7.0,1.1772,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100274,692398.91,291710.02,634.15,42,29.46,2019-11-01,1,36.0,Post-Graduate,4,4.9,4.4,2026-01-01,2019,11,1,4,0.42130340730894567,7.0,0.29460000000000003,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
CUST100275,671944.56,250556.09,712.22,46,51.42,2022-10-15,0,25.0,Secondary,1,4.7,5.1,2026-01-01,2022,10,15,5,0.372882087176954,7.666666666666667,0.5142,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100276,671944.56,123255.63,721.89,43,24.47,2020-02-04,0,41.0,Graduate,2,4.9,4.4,2026-01-01,2020,2,4,1,0.1834312491494834,7.166666666666667,0.2447,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100277,798229.31,535502.0,635.9,46,33.16,2024-11-23,0,38.0,Post-Graduate,0,4.7,5.1,2026-01-01,2024,11,23,5,0.6708623615938132,7.666666666666667,0.33159999999999995,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100278,384151.57,247453.57,660.14,44,35.5,2025-07-17,1,29.0,Post-Graduate,1,4.7,5.1,2026-01-01,2025,7,17,3,0.6441560814133859,7.333333333333333,0.355,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
CUST100279,606716.41,211537.66,641.17,42,31.89,2021-09-12,0,37.0,Post-Graduate,2,5.2,4.8,2026-01-01,2021,9,12,6,0.34865986235645086,7.0,0.3189,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
CUST100280,466679.09,268320.28,687.18,46,114.16,2023-12-11,0,32.0,Graduate,1,6.0,6.2,2026-01-01,2023,12,11,0,0.5749567224021115,7.666666666666667,1.1416,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST100281,979819.0,502704.29,757.82,46,30.21,2021-08-09,0,37.0,Secondary,2,4.9,4.4,2026-01-01,2021,8,9,0,0.513058319955012,7.666666666666667,0.30210000000000004,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100282,693116.13,556790.65,629.88,38,46.39,2022-12-15,0,43.0,Graduate,3,6.0,6.2,2026-01-01,2022,12,15,3,0.8033150952640505,6.333333333333333,0.4639,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST100283,611784.44,241138.54,679.985,52,13.86,2024-09-27,0,53.0,Graduate,2,4.7,5.1,2026-01-01,2024,9,27,4,0.39415605274302173,8.666666666666666,0.1386,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
CUST100284,460855.71,271005.09,679.985,29,43.06,2019-07-25,1,22.0,Graduate,1,6.0,6.2,2026-01-01,2019,7,25,3,0.5880475908609226,4.833333333333333,0.43060000000000004,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST100285,542457.45,414837.55,624.9,33,60.55,2022-05-26,0,59.0,Graduate,0,5.2,4.8,2026-01-01,2022,5,26,3,0.7647374923139133,5.5,0.6054999999999999,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
CUST100286,1777486.93,690661.95,733.21,45,27.17,2024-01-16,0,18.0,Post-Graduate,3,4.9,4.4,2026-01-01,2024,1,16,1,0.388560916169437,7.5,0.2717,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100287,671944.56,394222.92,739.93,48,10.49,2022-12-30,0,34.0,Graduate,1,6.0,6.2,2026-01-01,2022,12,30,4,0.5866896518962814,8.0,0.10490000000000001,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST100288,846107.29,771193.67,735.34,40,34.36,2022-09-07,0,42.0,Post-Graduate,3,4.7,5.1,2026-01-01,2022,9,7,2,0.911460850313676,6.666666666666667,0.3436,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
CUST100289,610951.08,489915.22,594.47,47,35.29,2019-08-19,1,39.0,Graduate,3,6.0,6.2,2026-01-01,2019,8,19,0,0.8018894409680069,7.833333333333333,0.3529,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
CUST100290,832910.58,273882.23,649.71,51,49.55,2023-02-19,0,29.0,Secondary,1,6.0,6.2,2026-01-01,2023,2,19,6,0.32882549048662585,8.5,0.4955,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
CUST100291,1029994.86,416559.99,733.49,34,91.89,2021-06-01,0,34.0,Graduate,1,5.2,4.8,2026-01-01,2021,6,1,1,0.4044291929767494,5.666666666666667,0.9189,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100292,535009.33,383149.37,682.7,50,29.16,2025-05-20,0,31.0,Graduate,0,6.0,6.2,2026-01-01,2025,5,20,1,0.7161545575289313,8.333333333333334,0.2916,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST100293,960397.97,375987.98,610.21,38,23.2,2023-02-18,0,30.0,Secondary,0,4.7,5.1,2026-01-01,2023,2,18,5,0.3914918520704495,6.333333333333333,0.23199999999999998,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100294,2960531.45,1603614.5,709.79,39,19.99,2025-05-12,0,36.0,Secondary,1,6.0,6.2,2026-01-01,2025,5,12,0,0.5416644028557778,6.5,0.1999,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST100295,888131.09,163955.98,633.54,37,38.49,2020-03-08,0,36.0,Post-Graduate,1,4.9,4.4,2026-01-01,2020,3,8,6,0.18460786008515928,6.166666666666667,0.3849,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100296,1578834.46,294076.23,679.985,52,44.05,2022-04-23,0,28.0,Secondary,1,4.9,4.4,2026-01-01,2022,4,23,5,0.18626159831854697,8.666666666666666,0.44049999999999995,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
CUST100297,846870.39,317244.61,780.41,35,26.94,2025-03-13,0,46.0,Graduate,3,6.0,6.2,2026-01-01,2025,3,13,3,0.37460822074556177,5.833333333333333,0.26940000000000003,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST100298,389316.82,231208.78,719.27,35,50.86,2024-11-14,0,39.0,Graduate,0,6.0,6.2,2026-01-01,2024,11,14,3,0.5938833570047141,5.833333333333333,0.5085999999999999,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST100299,756425.51,149547.33,679.985,43,43.76,2022-02-16,0,45.0,Graduate,2,5.2,4.8,2026-01-01,2022,2,16,2,0.19770265283623234,7.166666666666667,0.4376,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST100300,541997.44,277927.59,684.21,42,35.73,2025-08-09,0,43.0,Graduate,1,4.9,4.4,2026-01-01,2025,8,9,5,0.5127839533707024,7.0,0.35729999999999995,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100301,468344.89,198235.22,729.75,35,22.7,2023-12-23,0,27.0,Secondary,2,4.7,5.1,2026-01-01,2023,12,23,5,0.42326760520436124,5.833333333333333,0.22699999999999998,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
CUST100302,624561.93,390871.79,776.05,45,27.77,2021-10-04,0,30.0,Graduate,1,4.7,5.1,2026-01-01,2021,10,4,0,0.6258335182229245,7.5,0.2777,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100303,596965.8,336333.86,695.96,45,10.9,2020-09-09,0,44.0,Graduate,1,4.7,5.1,2026-01-01,2020,9,9,2,0.5634055753277658,7.5,0.109,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100304,362858.76,160232.89,663.41,39,39.19,2020-02-01,0,43.0,Graduate,1,5.2,4.8,2026-01-01,2020,2,1,5,0.4415847367168427,6.5,0.39189999999999997,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST100305,2883113.99,1184573.71,569.2,40,35.45,2025-11-10,0,36.0,Secondary,2,6.0,6.2,2026-01-01,2025,11,10,0,0.4108660684623156,6.666666666666667,0.35450000000000004,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST100306,1013638.25,231567.64,674.6,45,38.31,2019-11-14,0,37.0,Graduate,2,5.2,4.8,2026-01-01,2019,11,14,3,0.22845195512304317,7.5,0.3831,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST100307,743513.56,257672.71,733.52,39,44.59,2025-08-26,0,50.0,Secondary,2,4.9,4.4,2026-01-01,2025,8,26,1,0.34656087509688455,6.5,0.4459,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
CUST100308,682939.6,375734.61,741.47,33,42.12,2024-12-29,0,29.0,Secondary,2,4.7,5.1,2026-01-01,2024,12,29,6,0.5501725335593367,5.5,0.42119999999999996,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100309,1259240.58,519710.39,712.78,47,33.19,2020-04-01,0,42.0,Secondary,1,5.2,4.8,2026-01-01,2020,4,1,2,0.41271731411324114,7.833333333333333,0.3319,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
CUST100310,671944.56,770882.49,644.82,43,35.83,2020-05-15,1,34.0,Secondary,1,6.0,6.2,2026-01-01,2020,5,15,4,1.1472412098998166,7.166666666666667,0.3583,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST100311,947445.41,550343.65,551.51,33,17.84,2019-11-19,1,34.0,Post-Graduate,2,5.2,4.8,2026-01-01,2019,11,19,1,0.5808710920875114,5.5,0.1784,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST100312,694803.0,168099.89,647.81,46,26.45,2021-09-26,0,48.0,Secondary,2,4.7,5.1,2026-01-01,2021,9,26,6,0.24193892369491787,7.666666666666667,0.2645,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100313,1461073.33,1147463.7,660.22,33,35.86,2025-05-04,1,45.0,Post-Graduate,3,6.0,6.2,2026-01-01,2025,5,4,6,0.7853566802153591,5.5,0.3586,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
CUST100314,702938.88,20000.0,659.66,45,24.59,2025-12-09,0,45.0,Post-Graduate,1,5.2,4.8,2026-01-01,2025,12,9,1,0.028451975796245612,7.5,0.2459,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST100315,825835.42,626064.62,720.21,39,52.89,2021-05-27,1,50.0,Graduate,2,4.9,4.4,2026-01-01,2021,5,27,3,0.7580985325138997,6.5,0.5289,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
CUST100316,1127241.04,554481.82,809.07,35,25.51,2020-11-09,0,36.0,Secondary,2,5.2,4.8,2026-01-01,2020,11,9,0,0.49189286082061023,5.833333333333333,0.2551,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
CUST100317,525530.82,262666.69,688.03,40,38.83,2024-08-23,0,36.0,Graduate,2,4.7,5.1,2026-01-01,2024,8,23,4,0.4998121518353577,6.666666666666667,0.3883,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST100318,671944.56,20000.0,665.91,46,37.01,2021-09-30,0,33.0,Graduate,1,4.9,4.4,2026-01-01,2021,9,30,3,0.029764360321631295,7.666666666666667,0.3701,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100319,511669.16,148803.08,663.15,38,50.08,2019-06-04,0,40.0,Graduate,2,4.7,5.1,2026-01-01,2019,6,4,1,0.29081893464128267,6.333333333333333,0.5008,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100320,994383.43,302899.65,688.09,49,53.93,2019-04-11,0,35.0,Secondary,3,5.2,4.8,2026-01-01,2019,4,11,3,0.3046105162874647,8.166666666666666,0.5393,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST100321,956590.46,227237.98,626.16,39,48.84,2021-12-02,0,37.0,Graduate,1,4.7,5.1,2026-01-01,2021,12,2,3,0.23754991242542814,6.5,0.48840000000000006,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
CUST100322,1360273.31,736469.36,687.81,31,12.74,2022-08-27,0,43.0,Post-Graduate,0,4.7,5.1,2026-01-01,2022,8,27,5,0.5414127841705576,5.166666666666667,0.1274,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100323,522547.19,149946.58,709.3,41,62.09,2020-09-12,0,27.0,Graduate,1,4.9,4.4,2026-01-01,2020,9,12,5,0.28695318407510717,6.833333333333333,0.6209,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100324,1550730.28,1072293.44,693.63,37,72.85,2023-06-17,0,59.0,Secondary,4,4.7,5.1,2026-01-01,2023,6,17,5,0.6914764313494929,6.166666666666667,0.7284999999999999,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
CUST100325,719646.18,164854.64,709.74,33,27.77,2021-10-11,0,25.0,Graduate,5,4.9,4.4,2026-01-01,2021,10,11,0,0.22907735020562467,5.5,0.2777,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
CUST100326,906326.49,527315.21,708.19,37,39.21,2025-11-17,0,23.0,Secondary,3,4.9,4.4,2026-01-01,2025,11,17,0,0.5818159524389495,6.166666666666667,0.3921,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
CUST100327,1068444.77,514480.18,564.83,52,22.82,2025-07-26,1,49.0,Secondary,2,4.7,5.1,2026-01-01,2025,7,26,5,0.48152248431147265,8.666666666666666,0.22820000000000001,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST100328,304008.68,20000.0,721.4,40,13.74,2025-03-31,1,45.0,Post-Graduate,1,4.9,4.4,2026-01-01,2025,3,31,0,0.06578759527524017,6.666666666666667,0.1374,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
CUST100329,374008.64,85599.0,636.38,52,24.55,2024-05-05,0,43.0,Secondary,1,4.7,5.1,2026-01-01,2024,5,5,6,0.228869044308709,8.666666666666666,0.2455,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
CUST100330,367242.57,20000.0,608.77,41,27.01,2020-02-07,0,43.0,Secondary,2,4.9,4.4,2026-01-01,2020,2,7,4,0.05445991732385491,6.833333333333333,0.2701,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
CUST100331,1172263.55,360742.64,608.21,38,29.52,2025-07-26,0,36.0,Primary,1,5.2,4.8,2026-01-01,2025,7,26,5,0.3077316871278647,6.333333333333333,0.2952,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST100332,549479.37,350409.04,708.18,37,22.09,2022-03-17,0,26.0,Post-Graduate,0,6.0,6.2,2026-01-01,2022,3,17,3,0.6377110026896915,6.166666666666667,0.22089999999999999,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST100333,1982556.49,1217797.39,665.53,58,24.61,2024-09-06,0,37.0,Graduate,1,4.7,5.1,2026-01-01,2024,9,6,4,0.614256086090137,9.666666666666666,0.24609999999999999,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100334,651208.03,496556.5,570.67,36,34.82,2019-09-16,1,29.0,Graduate,1,4.7,5.1,2026-01-01,2019,9,16,0,0.7625159351920153,6.0,0.3482,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST100335,289373.07,139621.75,711.07,38,24.18,2020-09-11,0,47.0,Graduate,0,6.0,6.2,2026-01-01,2020,9,11,4,0.48249738650524737,6.333333333333333,0.2418,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST100336,449053.81,438101.86,679.985,51,45.43,2023-01-05,0,34.0,Secondary,3,6.0,6.2,2026-01-01,2023,1,5,3,0.9756110520474149,8.5,0.4543,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST100337,693346.15,439988.09,689.09,29,48.55,2024-05-27,0,36.0,Graduate,1,5.2,4.8,2026-01-01,2024,5,27,0,0.6345864760336521,4.833333333333333,0.4855,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
CUST100338,862924.14,581648.81,695.5,44,109.72,2024-05-15,0,32.0,Graduate,1,5.2,4.8,2026-01-01,2024,5,15,2,0.6740439663676578,7.333333333333333,1.0972,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
CUST100339,378157.82,239861.06,737.56,41,60.08,2023-07-11,0,41.0,Secondary,0,6.0,6.2,2026-01-01,2023,7,11,1,0.6342882450507039,6.833333333333333,0.6008,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST100340,888590.76,255499.79,795.81,50,39.33,2021-05-25,0,30.0,Graduate,0,6.0,6.2,2026-01-01,2021,5,25,1,0.2875337011156857,8.333333333333334,0.3933,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
CUST100341,1029183.33,306499.35,591.3,49,25.99,2023-03-31,0,27.0,Post-Graduate,2,4.9,4.4,2026-01-01,2023,3,31,4,0.297808311761132,8.166666666666666,0.25989999999999996,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
CUST100342,671944.56,204928.45,676.59,45,40.3,2022-05-19,0,39.0,Primary,2,4.9,4.4,2026-01-01,2022,5,19,3,0.30497821129767017,7.5,0.40299999999999997,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100343,1919862.46,858642.85,662.04,33,40.94,2020-06-26,0,39.0,Secondary,1,4.9,4.4,2026-01-01,2020,6,26,4,0.4472418560650433,5.5,0.4094,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
CUST100344,484932.59,183570.89,708.19,36,27.36,2020-03-28,0,30.0,Secondary,1,6.0,6.2,2026-01-01,2020,3,28,5,0.3785492948617869,6.0,0.2736,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST100345,375042.53,215331.59,694.02,39,50.99,2020-02-08,0,36.0,Secondary,1,4.7,5.1,2026-01-01,2020,2,8,5,0.5741524567893673,6.5,0.5099,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CUST100346,280311.08,20000.0,657.08,36,17.89,2021-10-15,0,39.0,Post-Graduate,1,5.2,4.8,2026-01-01,2021,10,15,4,0.07134930235365651,6.0,0.1789,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100347,1271973.29,834794.5,651.34,41,31.13,2022-11-29,0,20.0,Graduate,2,4.9,4.4,2026-01-01,2022,11,29,1,0.6562987655188891,6.833333333333333,0.31129999999999997,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
CUST100348,658232.32,544716.13,607.43,28,45.7,2021-06-01,1,21.0,Graduate,2,6.0,6.2,2026-01-01,2021,6,1,1,0.8275438829864812,4.666666666666667,0.457,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST100349,499378.87,254625.38,744.21,48,30.49,2024-01-26,0,28.0,Graduate,1,5.2,4.8,2026-01-01,2024,1,26,4,0.5098841687074185,8.0,0.3049,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST100350,671944.56,211939.33,709.85,50,31.69,2020-07-28,0,34.0,Secondary,2,4.7,5.1,2026-01-01,2020,7,28,1,0.315411929222256,8.333333333333334,0.3169,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
CUST100351,524730.27,73867.17,739.65,60,32.76,2022-12-29,0,39.0,Graduate,1,4.9,4.4,2026-01-01,2022,12,29,3,0.1407716959038784,10.0,0.3276,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100352,2408519.03,1126019.67,659.82,41,23.44,2023-02-08,0,52.0,Graduate,0,6.0,6.2,2026-01-01,2023,2,8,2,0.4675153718839415,6.833333333333333,0.23440000000000003,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST100353,199837.44,227384.34,637.31,39,61.49,2023-01-31,0,45.0,Graduate,3,4.7,5.1,2026-01-01,2023,1,31,1,1.1378465416690686,6.5,0.6149,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
CUST100354,459234.16,148596.38,609.91,44,21.47,2025-10-06,1,34.0,Post-Graduate,3,4.7,5.1,2026-01-01,2025,10,6,0,0.3235743177293257,7.333333333333333,0.2147,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100355,1742373.51,320774.74,703.33,43,40.77,2022-03-08,0,36.0,Graduate,1,5.2,4.8,2026-01-01,2022,3,8,1,0.18410216762306034,7.166666666666667,0.4077,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST100356,671944.56,372963.88,679.985,40,42.69,2025-11-20,0,25.0,Graduate,4,4.7,5.1,2026-01-01,2025,11,20,3,0.5550515655636827,6.666666666666667,0.4269,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
CUST100357,474911.39,193406.93,800.16,55,22.2,2019-04-21,0,36.0,Post-Graduate,0,4.7,5.1,2026-01-01,2019,4,21,6,0.4072484553381632,9.166666666666666,0.222,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100358,727016.86,335045.76,595.0,38,36.25,2025-01-09,0,33.0,Secondary,0,5.2,4.8,2026-01-01,2025,1,9,3,0.4608500551142652,6.333333333333333,0.3625,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
